_id,dia,hora,humedad,norhum,nortemp,salidae,salidar,salidav,temperatura
63213711122542d5a97fdde8,Tuesday,21:06:09,67,0,-1,-1,1,0,37.11
63213713122542d5a97fddea,Tuesday,21:06:11,67,0,-1,-1,1,0,37.11
63213714122542d5a97fddec,Tuesday,21:06:12,67,0,-1,-1,1,0,37.09
63213716122542d5a97fddee,Tuesday,21:06:14,67,0,-1,-1,1,0,37.13
63213717122542d5a97fddf0,Tuesday,21:06:15,67,0,-1,-1,1,0,37.11
63213719122542d5a97fddf2,Tuesday,21:06:17,67,0,-1,-1,1,0,37.07
6321371a122542d5a97fddf4,Tuesday,21:06:18,67,0,-1,-1,1,0,37.09
6321371c122542d5a97fddf6,Tuesday,21:06:20,67.5,0,-1,-1,1,0,37.11
6321371d122542d5a97fddf8,Tuesday,21:06:21,67.5,0,-1,-1,1,0,37.11
6321371f122542d5a97fddfa,Tuesday,21:06:23,66.5,0,-1,-1,1,0,37.11
63213720122542d5a97fddfc,Tuesday,21:06:24,66.5,0,-1,-1,1,0,37.13
63213722122542d5a97fddfe,Tuesday,21:06:26,66.5,0,-1,-1,1,0,37.09
63213723122542d5a97fde00,Tuesday,21:06:27,66.5,0,-1,-1,1,0,37.11
63213725122542d5a97fde02,Tuesday,21:06:29,67,0,-1,-1,1,0,37.11
63213726122542d5a97fde04,Tuesday,21:06:30,67,0,-1,-1,1,0,37.13
63213728122542d5a97fde06,Tuesday,21:06:32,66.5,0,-1,-1,1,0,37.07
63213729122542d5a97fde08,Tuesday,21:06:33,66.5,0,-1,-1,1,0,37.13
6321372b122542d5a97fde0a,Tuesday,21:06:35,66.5,0,-1,-1,1,0,37.13
6321372c122542d5a97fde0c,Tuesday,21:06:36,66.5,0,-1,-1,1,0,37.13
6321372e122542d5a97fde0e,Tuesday,21:06:38,67,0,-1,-1,1,0,37.15
6321372f122542d5a97fde10,Tuesday,21:06:39,67,0,-1,-1,1,0,37.11
63213731122542d5a97fde12,Tuesday,21:06:41,67,0,-1,-1,1,0,37.11
63213732122542d5a97fde14,Tuesday,21:06:42,67,0,-1,-1,1,0,37.13
63213734122542d5a97fde16,Tuesday,21:06:44,67.5,0,-1,-1,1,0,37.13
63213735122542d5a97fde18,Tuesday,21:06:45,67.5,0,-1,-1,1,0,37.13
63213737122542d5a97fde1a,Tuesday,21:06:47,67,0,-1,-1,1,0,37.11
63213738122542d5a97fde1c,Tuesday,21:06:48,67,0,-1,-1,1,0,37.13
6321373a122542d5a97fde1e,Tuesday,21:06:50,67,0,-1,-1,1,0,37.13
6321373b122542d5a97fde20,Tuesday,21:06:51,67,0,-1,-1,1,0,37.09
6321373d122542d5a97fde22,Tuesday,21:06:53,67,0,-1,-1,1,0,37.11
6321373e122542d5a97fde24,Tuesday,21:06:54,67,0,-1,-1,1,0,37.11
63213740122542d5a97fde26,Tuesday,21:06:56,67,0,-1,-1,1,0,37.13
63213742122542d5a97fde28,Tuesday,21:06:58,67,0,-1,-1,1,0,37.11
63213743122542d5a97fde2a,Tuesday,21:06:59,67,0,-1,-1,1,0,37.13
63213745122542d5a97fde2c,Tuesday,21:07:01,67,0,-1,-1,1,0,37.11
63213746122542d5a97fde2e,Tuesday,21:07:02,67,0,-1,-1,1,0,37.15
63213748122542d5a97fde30,Tuesday,21:07:04,67,0,-1,-1,1,0,37.09
63213749122542d5a97fde32,Tuesday,21:07:05,67,0,-1,-1,1,0,37.15
6321374b122542d5a97fde34,Tuesday,21:07:07,67,0,-1,-1,1,0,37.15
6321374c122542d5a97fde36,Tuesday,21:07:08,67.5,0,-1,-1,1,0,37.13
6321374e122542d5a97fde38,Tuesday,21:07:10,67.5,0,-1,-1,1,0,37.11
6321374f122542d5a97fde3a,Tuesday,21:07:11,67.5,0,-1,-1,1,0,37.13
63213751122542d5a97fde3c,Tuesday,21:07:13,67.5,0,-1,-1,1,0,37.09
63213752122542d5a97fde3e,Tuesday,21:07:14,67.5,0,-1,-1,1,0,37.11
63213754122542d5a97fde40,Tuesday,21:07:16,67.5,0,-1,-1,1,0,37.11
63213755122542d5a97fde42,Tuesday,21:07:17,68,0,-1,-1,1,0,37.11
63213757122542d5a97fde44,Tuesday,21:07:19,68,0,-1,-1,1,0,37.11
63213758122542d5a97fde46,Tuesday,21:07:20,67.5,0,-1,-1,1,0,37.11
6321375a122542d5a97fde48,Tuesday,21:07:22,67.5,0,-1,-1,1,0,37.13
6321375b122542d5a97fde4a,Tuesday,21:07:23,66.5,0,-1,-1,1,0,37.11
